File,Line,Column,DefaultLevel,Level,Category,Name,Warning,Suggestion,Note,CWEs,Context,Fingerprint,ToolVersion,RuleId,HelpUri
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/source/sdmmc/sdio.c,107,16,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,        buf += strlen((char *)buf) + 1;,ea0a0cb7e8906d636a2270a119371799da26195a1ac2f37dd570df8715247d3b,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/source/sound/codecs/ac108.c,1164,5,1,1,obsolete,usleep,"This C routine is considered obsolete (as opposed to the shell command by the same name).   The interaction of this function with SIGALRM and other timer functions such as sleep(), alarm(), setitimer(), and nanosleep() is unspecified (CWE-676).",Use nanosleep(2) or setitimer(2) instead.,,CWE-676,    usleep(50 * 1000);,97f258e499d9544dc313437a39d272cff8c6ba7bf9823d72da1c016e89b1a2ce,2.0.19,FF1069,https://cwe.mitre.org/data/definitions/676.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/source/sound/component/aw-alsa-lib/pcm.c,1180,13,1,1,obsolete,usleep,"This C routine is considered obsolete (as opposed to the shell command by the same name).   The interaction of this function with SIGALRM and other timer functions such as sleep(), alarm(), setitimer(), and nanosleep() is unspecified (CWE-676).",Use nanosleep(2) or setitimer(2) instead.,,CWE-676,            usleep(3000);,5484e86c51b8aa276e49e6577f7d6a9a7dc9a71280d977ddedf20a08aa0132f6,2.0.19,FF1069,https://cwe.mitre.org/data/definitions/676.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/source/sound/component/aw-alsa-lib/pcm_file.c,173,9,1,1,obsolete,usleep,"This C routine is considered obsolete (as opposed to the shell command by the same name).   The interaction of this function with SIGALRM and other timer functions such as sleep(), alarm(), setitimer(), and nanosleep() is unspecified (CWE-676).",Use nanosleep(2) or setitimer(2) instead.,,CWE-676,        usleep(sleep_wait_recv*1000);,c54793b00552ca91c28f0660a06b3bc8532937bf05a6fcb1fed18aab727c59e6,2.0.19,FF1069,https://cwe.mitre.org/data/definitions/676.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/source/sound/component/aw-alsa-lib/pcm_plugin_generic.c,228,27,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","        frames = (plugin->read)(pcm, areas, offset, frames,",e1652c02fe93dbe92ea9d5f55456225f412f5a172ed36f957196e83b0c722775,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/source/sound/component/aw-alsa-lib/pcm_plugin_generic.c,329,31,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","            frames = (plugin->read)(pcm, areas, hw_offset, frames,",e2393d5a56ff5f34de66e073b54c11ede58969af3b77a87076394ca8b9ec431b,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/source/sound/component/aw-alsa-lib/pcm_plugin_generic.h,55,37,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    snd_pcm_slave_xfer_areas_func_t read;,3e0ac225536e112279316bcd72487df68f957c5114dba72687f25814120f68c7,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/source/sound/component/aw-alsa-utils/aduplex.c,173,9,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","    r = read(fd, &wav_header, sizeof(wav_header_t));",6447060e64d3535516652336eda085bcb304108870c0d1bb54f23f3a26537738,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/source/sound/component/aw-alsa-utils/aduplex.c,218,13,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","        r = read(fd, audiobuf, c);",8b8b6ccaa64556a3d2cb75da9e946bd761e682547f75c0e7dd76d3804eade4d5,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/source/sound/component/aw-alsa-utils/amixer.c,93,30,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"    if (strncmp(cmd, id_str, strlen(id_str)) != 0)",f9d680cf0f1bba7fab24e155a9ebd4d25feafd1bfe5064c8d4957b44510ddff2,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/source/sound/component/aw-alsa-utils/amixer.c,95,20,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,    *id = atoi(cmd+strlen(id_str));,8c7a5989bdcddd375f3c4658b046b298d6402f5e6572fe90a26d932f43ad3ca1,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/source/sound/component/aw-alsa-utils/amixer.c,148,25,1,1,buffer,strncpy,Easily used incorrectly; doesn't always \0-terminate or check for invalid pointers [MS-banned] (CWE-120).,,,CWE-120,"                        strncpy(g_card_name, card_name, 64);",f4db2e93e2afe1b6af7ddd2624b7aa064aaacdc171a2ae46e776228b6229a467,2.0.19,FF1008,https://cwe.mitre.org/data/definitions/120.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/source/sound/component/aw-alsa-utils/amixer.c,151,21,1,1,buffer,strncpy,Easily used incorrectly; doesn't always \0-terminate or check for invalid pointers [MS-banned] (CWE-120).,,,CWE-120,"                    strncpy(g_card_name, optarg, 64);",5c78961d3c824f6e36d39f3787f65f3412e4a1fd0bd9f02dd074a7ba1e4ecc96,2.0.19,FF1008,https://cwe.mitre.org/data/definitions/120.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/source/sound/component/aw-alsa-utils/aplay.c,57,20,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","        if ((res = read(fd, buf, count)) == 0)",1dc0cfaddbd7f3c85d1ebec3a77a80b47b25ede2eaba19bf41ae3ea0b6f79a2e,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/source/sound/component/aw-alsa-utils/aplay.c,310,9,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","    r = read(fd, &wav_header, sizeof(wav_header_t));",6447060e64d3535516652336eda085bcb304108870c0d1bb54f23f3a26537738,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/source/sound/component/aw-alsa-utils/aplay.c,381,13,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","        r = read(fd, audiobuf, c);",8b8b6ccaa64556a3d2cb75da9e946bd761e682547f75c0e7dd76d3804eade4d5,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/source/sound/component/aw-alsa-utils/arecord_mad.c,79,13,1,1,obsolete,usleep,"This C routine is considered obsolete (as opposed to the shell command by the same name).   The interaction of this function with SIGALRM and other timer functions such as sleep(), alarm(), setitimer(), and nanosleep() is unspecified (CWE-676).",Use nanosleep(2) or setitimer(2) instead.,,CWE-676,            usleep(10000);,d6b7ec7db8ce218689f0c11e77e30ab44ce4ac01d4163802242a494807badd8b,2.0.19,FF1069,https://cwe.mitre.org/data/definitions/676.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/source/sound/component/aw-alsa-utils/arecord_mad.c,251,9,1,1,obsolete,usleep,"This C routine is considered obsolete (as opposed to the shell command by the same name).   The interaction of this function with SIGALRM and other timer functions such as sleep(), alarm(), setitimer(), and nanosleep() is unspecified (CWE-676).",Use nanosleep(2) or setitimer(2) instead.,,CWE-676,        usleep(100 * 1000);,03917dc401f17acd551b6f5a9d2382cb21f27ac46942cb9c8f492e11f547d84d,2.0.19,FF1069,https://cwe.mitre.org/data/definitions/676.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/source/sound/core/snd_core.c,1289,13,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"        if (strlen(c->name) == strlen(name) && !strcmp(c->name, name))",884a0e4883fc2276875047447cc1c0c24f018a6d5e936d2a9beb19c3f3ae2219,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/source/sound/core/snd_core.c,1289,32,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"        if (strlen(c->name) == strlen(name) && !strcmp(c->name, name))",884a0e4883fc2276875047447cc1c0c24f018a6d5e936d2a9beb19c3f3ae2219,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/source/sound/core/snd_ctl.c,84,51,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"        if (!strncmp((const char *)k->name, elem, strlen((char *)k->name))) {",a4b48f65262c9c497f1b2713fe50ff577cac9488155c3edc39f906764e5bf907,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/source/sound/core/snd_ctl.c,149,51,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"        if (!strncmp((const char *)k->name, elem, strlen((char *)k->name))) {",a4b48f65262c9c497f1b2713fe50ff577cac9488155c3edc39f906764e5bf907,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/source/sound/core/snd_ctl.c,210,51,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"        if (!strncmp((const char *)k->name, elem, strlen((char *)k->name))) {",a4b48f65262c9c497f1b2713fe50ff577cac9488155c3edc39f906764e5bf907,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/source/sound/core/snd_io.c,47,16,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    if (codec->read),5a2b03d8d16e36b86b70545d448fe6719407f7a6de009923616406a2da714123,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/source/sound/core/snd_io.c,48,22,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","        val = codec->read(codec, reg);",80d4b028d4bd96fb0139a6da6b7ef4c5b808cbe8b37c37fe66ae59dc8bd12b3f,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/source/sound/core/snd_io.c,84,16,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    if (codec->read),5a2b03d8d16e36b86b70545d448fe6719407f7a6de009923616406a2da714123,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/source/sound/core/snd_io.c,85,22,1,1,buffer,read,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20","        old = codec->read(codec, reg);",a6fc496f193559c0d0e0352b7878644ad3127cc38cfb7f623aca63151ec70b00,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/source/sound/platform/sunxi-mad.c,966,9,1,1,obsolete,usleep,"This C routine is considered obsolete (as opposed to the shell command by the same name).   The interaction of this function with SIGALRM and other timer functions such as sleep(), alarm(), setitimer(), and nanosleep() is unspecified (CWE-676).",Use nanosleep(2) or setitimer(2) instead.,,CWE-676,        usleep(10000);,d6b7ec7db8ce218689f0c11e77e30ab44ce4ac01d4163802242a494807badd8b,2.0.19,FF1069,https://cwe.mitre.org/data/definitions/676.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/source/usb/core/usb_gen_hcd_rh.c,364,29,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,            data [0] = 2 * (strlen(buf) + 1);,f9b3db3e01d07f54b5d21b787d9d18a75fd1076149a1ce6fdd36ea01a78614e1,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/source/usb/hid/Client/Mouse/UsbMouse.c,780,9,4,1,buffer,strcat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120).,"Consider using strcat_s, strncat, strlcat, or snprintf (warning: strncat is easily misused).",Risk is low because the source is a constant character.,CWE-120,"        strcat((char *)usbMouse->DevName, ""_"");",9387854dbb654a959b51f5dda059a18935e644474b3edaea13008542421b8f6e,2.0.19,FF1005,https://cwe.mitre.org/data/definitions/120.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/source/usb/storage/Disk/BlkDev.c,702,61,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"        memcpy((void *)BlkDev->DevName, USB_CDROM_DEV_NAME, strlen(USB_CDROM_DEV_NAME));",ba2866de2a3c996515b1a452a9d1fe8cfb31320c2d462a4bafbf83aa3e62ff9e,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/source/usb/storage/Disk/BlkDev.c,703,9,4,1,buffer,strcat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120).,"Consider using strcat_s, strncat, strlcat, or snprintf (warning: strncat is easily misused).",Risk is low because the source is a constant character.,CWE-120,"        strcat((char *)BlkDev->DevName, ""_"");",da5eb367bf19f6fa58596a9c620c99d1d58b6ef41d18e5fe1a4d0861f01da13f,2.0.19,FF1005,https://cwe.mitre.org/data/definitions/120.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/source/usb/storage/Disk/BlkDev.c,707,63,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"        memcpy((void *)BlkDev->DevName, USB_STORAGE_DEV_NAME, strlen(USB_STORAGE_DEV_NAME));",77cf85e6308d77a8cb5df59ac8eb0e63abf04efb51cc9cc6d36abbc01bea2576,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/source/usb/storage/Disk/BlkDev.c,708,9,4,1,buffer,strcat,Does not check for buffer overflows when concatenating to destination [MS-banned] (CWE-120).,"Consider using strcat_s, strncat, strlcat, or snprintf (warning: strncat is easily misused).",Risk is low because the source is a constant character.,CWE-120,"        strcat((char *)BlkDev->DevName, ""_"");",da5eb367bf19f6fa58596a9c620c99d1d58b6ef41d18e5fe1a4d0861f01da13f,2.0.19,FF1005,https://cwe.mitre.org/data/definitions/120.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/source/usb/storage/Disk/BlkDev.c,1432,5,1,1,buffer,strncpy,Easily used incorrectly; doesn't always \0-terminate or check for invalid pointers [MS-banned] (CWE-120).,,,CWE-120,"    strncpy((char *)BlkDev->ClassName, (const char *)ClassName, strlen((const char *)ClassName));",48a9191db25f2b1092030e2faac810149462b562f60dc7104c741d87b7f4ec72,2.0.19,FF1008,https://cwe.mitre.org/data/definitions/120.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/source/usb/storage/Disk/BlkDev.c,1432,65,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"    strncpy((char *)BlkDev->ClassName, (const char *)ClassName, strlen((const char *)ClassName));",48a9191db25f2b1092030e2faac810149462b562f60dc7104c741d87b7f4ec72,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/source/usb/uvc/Misc/assessibility.c,33,24,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,    unsigned int ret = strlen(src);,550a3418bc63aba4d78578e50230dda0c746c3f725a287acc3539ad79ed8ddfe,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/source/usb/uvc/Misc/assessibility.c,45,26,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,    unsigned int dsize = strlen(dest);,13526cf719cdf22a17a20719a7e83ac581acf1fe79ec5bb550f072c6596ffe40,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/source/usb/uvc/Misc/assessibility.c,46,24,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,    unsigned int len = strlen(src);,42fcd384cd7cb59bcd1bc0554f776926b21120ffdfe226659b6ad092ffaee28f,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/test/disp2/disp_lbc_test.c,151,5,1,1,buffer,getchar,"Check buffer boundaries if used in a loop including recursive loops (CWE-120, CWE-20).",,,"CWE-120, CWE-20",    getchar();,90fc9bf4d6142b7ae6cc2e44a236bcc874555b42532ed82eac09fa85581f952d,2.0.19,FF1029,https://cwe.mitre.org/data/definitions/120.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/test/usb/host/hci_ed_test.c,39,36,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"    ehci_ed_test(hci_num, argv[2], strlen(argv[2]));",b2ef223fc01c4ebd7356ad8f0cdacace297643091cd26447922d0dbb09846a7b,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
rt-thread/bsp/allwinner/libraries/sunxi-hal/hal/test/usb/udc/ed_test.c,26,22,1,1,buffer,strlen,Does not handle strings that are not \0-terminated; if given one it may perform an over-read (it could cause a crash if unprotected) (CWE-126).,,,CWE-126,"    ed_test(argv[1], strlen(argv[1]));",3058455f05ae0410e0cefd10e96374726695e1844aa2a0409f4857143aab0eb8,2.0.19,FF1022,https://cwe.mitre.org/data/definitions/126.html
